userId,timezone,date,startDt,endDt,lastUpdate,wakeupduration,lightsleepduration,deepsleepduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,hr_average,hr_min,hr_max,rr_average,rr_min,rr_max,breathing_disturbances_intensity,snoring,snoringepisodecount,sleep_score
user01,Asia/Seoul,2020-09-26,1601100540,1601107500,1601114894,1980,480,2760,0,1980,1740,0,69,64,82,17,13,19,-1,1380,1,20
user01,Asia/Seoul,2020-09-27,1601148600,1601164440,1601171831,2100,9300,4260,1,2100,0,0,72,60,83,16,9,25,-1,2520,4,20
user01,Asia/Seoul,2020-09-27,1601191380,1601198040,1601205430,2700,1140,2820,0,2700,0,0,79,63,84,18,15,20,-1,360,2,20
user01,Asia/Seoul,2020-10-06,1601921040,1601951460,1601952794,1320,16980,8520,0,1320,3600,0,79,46,94,16,12,25,13,3960,4,90
user01,Asia/Seoul,2020-10-06,1601968080,1601971620,1601979013,1860,300,1380,0,1860,0,0,80,71,87,16,14,17,-1,0,0,20
user01,Asia/Seoul,2020-10-07,1602016440,1602029700,1602029950,1500,2280,5160,0,1500,4320,0,86,76,92,17,13,25,-1,3120,5,20
user01,Asia/Seoul,2020-10-08,1602110400,1602122160,1602122474,2280,3600,4320,0,2280,1560,0,73,62,81,16,12,21,-1,1320,3,20
user01,Asia/Seoul,2020-10-09,1602174720,1602182940,1602193092,4680,3540,0,1,3120,0,1080,88,60,92,17,10,21,-1,0,0,20
user01,Asia/Seoul,2020-10-09,1602193140,1602200940,1602208379,1860,1800,3060,0,1860,1080,0,71,60,79,16,11,19,-1,1980,1,20
user01,Asia/Seoul,2020-10-10,1602258060,1602297540,1602297614,2640,16500,13620,0,1320,6720,1320,65,54,83,16,12,26,13,4860,3,87
user01,Asia/Seoul,2020-10-11,1602345600,1602375420,1602382818,9060,11100,5220,1,7560,4320,0,70,57,82,17,13,22,13,4140,5,45
user01,Asia/Seoul,2020-10-12,1602422340,1602464760,1602465009,9240,11820,9780,2,1500,5520,0,80,61,94,17,11,24,15,180,1,76
user01,Asia/Seoul,2020-10-13,1602532320,1602557340,1602557650,3780,9600,6600,0,3780,5040,0,67,57,76,16,11,22,16,420,1,59
user01,Asia/Seoul,2020-10-14,1602620400,1602633360,1602640792,3000,3120,5280,1,1080,1560,1500,63,57,72,16,13,20,-1,0,0,20
user01,Asia/Seoul,2020-10-15,1602706260,1602747720,1602755153,9480,13380,11880,3,900,5160,600,87,67,100,17,12,24,18,6000,8,88
user01,Asia/Seoul,2020-10-16,1602798240,1602823860,1602831252,2460,12600,5820,2,1020,4560,0,70,59,82,17,13,25,18,1980,8,71
user01,Asia/Seoul,2020-10-17,1602878520,1602896940,1602897059,3060,6480,6120,2,1560,2760,720,70,46,81,16,13,21,-1,2160,5,20
user01,Asia/Seoul,2020-10-17,1602912240,1602915780,1602923216,1620,960,960,0,1620,0,0,76,64,81,18,15,20,-1,0,0,20
user01,Asia/Seoul,2020-10-18,1602946080,1602980220,1602987669,5040,19200,7500,3,1920,2160,0,68,56,83,16,9,25,17,2400,3,65
user22,Asia/Seoul,2020-08-31,1598811960,1598830020,1598830150,1080,7080,4260,0,1080,5640,0,63,53,77,16,9,22,-1,420,3,40
user22,Asia/Seoul,2020-09-01,1598893380,1598914620,1598914810,1620,8340,6480,3,720,4560,540,65,58,75,16,11,24,13,5760,4,52
user22,Asia/Seoul,2020-09-03,1598982720,1599082860,1599083229,7500,9240,10920,2,1200,9240,0,64,57,79,16,10,25,17,1860,5,89
user22,Asia/Seoul,2020-09-04,1599157500,1599173100,1599173172,1500,660,6720,3,1080,4920,0,66,59,78,16,11,23,-1,0,0,20
user22,Asia/Seoul,2020-09-05,1599237540,1599255720,1599255797,4800,3600,4980,2,1080,3780,0,63,47,76,16,12,23,-1,900,2,20
user22,Asia/Seoul,2020-09-06,1599319920,1599332400,1599333370,1200,6180,2700,1,1200,2220,0,62,55,75,16,10,20,-1,180,1,20
user22,Asia/Seoul,2020-09-08,1599494340,1599516900,1599517572,960,6120,9360,2,660,5880,0,62,55,75,15,10,22,11,0,0,61
user22,Asia/Seoul,2020-09-09,1599585900,1599603720,1599603795,2820,4980,3480,3,1140,5220,0,63,55,76,16,10,25,-1,900,2,20
user22,Asia/Seoul,2020-09-10,1599670860,1599689160,1599689288,480,7440,4800,0,480,5580,0,61,55,79,16,10,24,-1,180,1,41
user22,Asia/Seoul,2020-09-11,1599749760,1599775980,1599776106,2880,10500,5280,1,1080,4980,0,66,54,84,16,11,22,14,3420,3,53
user22,Asia/Seoul,2020-09-12,1599840720,1599855120,1599855311,4980,3540,3240,3,4080,2220,0,63,56,78,15,11,20,-1,0,0,20
user22,Asia/Seoul,2020-09-14,1600014420,1600034220,1600034711,900,7380,4920,3,840,5640,0,61,55,73,16,9,24,-1,1140,4,42
user22,Asia/Seoul,2020-09-15,1600092840,1600119600,1600119671,2280,12360,5040,4,1500,6420,780,65,57,78,16,9,26,16,180,1,73
user22,Asia/Seoul,2020-09-16,1600182660,1600203720,1600203834,6060,6720,4560,5,1860,1920,0,67,55,86,17,12,25,-1,0,0,20
user22,Asia/Seoul,2020-09-17,1600270860,1600295220,1600295293,720,11820,6240,5,480,4200,0,68,58,78,17,10,23,15,900,4,62
user22,Asia/Seoul,2020-09-18,1600361640,1600384440,1600384564,2940,7680,5220,3,1380,6840,600,62,52,77,15,11,24,15,660,1,46
user22,Asia/Seoul,2020-09-19,1600450260,1600469760,1600469888,3720,3240,3600,3,780,3840,0,60,51,70,16,11,21,-1,2580,2,20
user22,Asia/Seoul,2020-09-20,1600541520,1600560120,1600561514,4620,5160,5340,4,2100,3000,0,63,55,81,16,9,20,-1,0,0,20
user22,Asia/Seoul,2020-09-21,1600622160,1600646520,1600646592,3420,4200,7500,4,420,3420,0,62,55,80,15,11,20,-1,1320,4,20
user22,Asia/Seoul,2020-09-22,1600705140,1600723680,1600728013,1800,11820,3600,3,780,1080,0,66,48,92,16,11,25,-1,1020,1,20
user22,Asia/Seoul,2020-09-23,1600790760,1600819260,1600819339,6900,7080,3480,8,1320,4920,600,56,41,70,14,11,19,-1,0,0,20
user22,Asia/Seoul,2020-09-24,1600879080,1600900740,1600900886,2100,10440,3720,4,660,4860,0,63,54,76,15,10,21,18,1500,2,42
user22,Asia/Seoul,2020-09-25,1600966200,1600980900,1600984692,3180,6240,3360,1,3120,1800,0,61,56,75,16,11,20,-1,300,2,20
user22,Asia/Seoul,2020-09-26,1601058060,1601076660,1601076733,1560,6540,5160,2,360,3120,0,61,55,77,16,11,22,-1,120,1,20
user22,Asia/Seoul,2020-09-27,1601136540,1601162400,1601162543,660,13380,5760,0,660,6060,0,61,52,76,16,11,24,13,3360,3,84
user29,Asia/Seoul,2020-08-31,1598804760,1598832660,1598840051,6720,11400,4020,3,1980,2580,660,58,53,75,16,10,25,12,240,1,21
user29,Asia/Seoul,2020-09-01,1598888760,1598918940,1598926330,2160,11820,7200,0,1080,9000,1080,59,53,73,16,12,25,12,600,3,90
user29,Asia/Seoul,2020-09-02,1598972820,1599006720,1599014108,2400,13440,6300,1,1980,11760,0,58,53,77,16,8,26,12,0,0,96
user29,Asia/Seoul,2020-09-03,1599060840,1599094080,1599101469,3000,16080,6660,1,2280,7440,720,56,50,73,16,10,27,10,0,0,89
user29,Asia/Seoul,2020-09-04,1599150360,1599179160,1599186549,2040,12300,8700,1,1680,5760,0,54,49,66,16,12,25,10,0,0,91
user29,Asia/Seoul,2020-09-10,1599663480,1599699300,1599763777,7800,11460,8340,3,5040,7680,1200,56,50,76,16,12,27,9,0,0,80
user29,Asia/Seoul,2020-09-11,1599746880,1599782460,1599789902,4200,16860,5760,4,1260,6660,0,55,45,71,17,11,25,23,0,0,81
user29,Asia/Seoul,2020-09-12,1599842880,1599876780,1599879009,2220,14820,9960,1,2220,6660,0,64,55,84,17,12,26,12,0,0,96
user29,Asia/Seoul,2020-09-13,1599918180,1599966480,1599973992,7440,19440,10200,5,1260,9780,0,55,44,69,17,11,25,20,0,0,89
user29,Asia/Seoul,2020-09-14,1600011360,1600042200,1600049590,8400,11700,5520,3,7320,4560,0,55,47,65,15,12,25,12,0,0,62
user29,Asia/Seoul,2020-09-15,1600093740,1600130760,1600138151,11400,10020,8460,1,2100,6240,0,58,49,75,16,11,25,8,0,0,75
user25,Asia/Seoul,2020-08-31,1598806620,1598826780,1598834173,1320,6360,5700,5,840,4560,0,64,53,76,15,11,26,-1,360,2,33
user25,Asia/Seoul,2020-09-01,1598903880,1598927400,1598927474,4620,9060,4980,3,1080,3780,2040,57,47,65,14,11,21,-1,1320,4,34
user25,Asia/Seoul,2020-09-01,1598941680,1598944680,1598952189,480,2520,0,0,480,0,0,55,50,66,15,12,19,-1,540,2,20
user25,Asia/Seoul,2020-09-02,1598992320,1599015480,1599015561,5160,8940,2700,7,660,420,0,57,51,66,14,10,22,-1,540,1,20
user25,Asia/Seoul,2020-09-03,1599093360,1599106200,1599113592,480,5580,2580,1,480,4020,0,57,49,68,14,11,19,-1,1860,3,20
user25,Asia/Seoul,2020-09-04,1599152220,1599172920,1599180348,1800,7680,7020,3,1440,3060,0,67,58,79,15,11,27,-1,5100,7,35
user25,Asia/Seoul,2020-09-05,1599240660,1599273480,1599274635,960,10320,10980,2,900,10260,0,58,47,80,15,9,24,8,3540,10,94
user25,Asia/Seoul,2020-09-06,1599334860,1599356640,1599357131,1020,5940,8280,2,1020,6300,0,53,46,72,13,9,25,2,1140,2,56
user25,Asia/Seoul,2020-09-07,1599415140,1599432360,1599439751,2340,5820,3720,3,1740,3900,0,66,57,83,15,12,26,-1,840,2,20
user25,Asia/Seoul,2020-09-08,1599495960,1599504180,1599511570,2340,5220,0,3,420,120,0,63,54,79,17,10,20,-1,0,0,20
user25,Asia/Seoul,2020-09-09,1599587580,1599604800,1599612228,660,5340,6360,3,660,4080,0,57,46,73,14,9,25,-1,840,3,29
user25,Asia/Seoul,2020-09-10,1599671880,1599691260,1599698650,2100,4380,8040,1,2100,4740,0,58,46,68,14,10,23,-1,4500,8,31
user25,Asia/Seoul,2020-09-11,1599759660,1599777000,1599793403,720,7020,6000,2,720,3420,0,60,50,70,15,11,25,-1,3900,5,33
user25,Asia/Seoul,2020-09-12,1599839580,1599870120,1599877522,1860,11100,8820,2,1260,7680,0,54,40,72,14,11,26,7,1320,4,83
user25,Asia/Seoul,2020-09-13,1599936060,1599963060,1599970451,2160,4260,9600,1,1500,10860,0,55,45,70,15,11,25,7,3600,8,77
user25,Asia/Seoul,2020-09-14,1600022880,1600036740,1600044129,1260,5100,3960,2,1140,2940,0,52,46,61,14,11,21,-1,0,0,20
user25,Asia/Seoul,2020-09-15,1600106760,1600123620,1600131011,840,7560,4200,1,840,4140,0,54,44,68,14,11,22,-1,3720,6,30
user25,Asia/Seoul,2020-09-16,1600189800,1600210260,1600217657,1800,8160,5340,1,960,5100,840,60,46,72,14,10,23,4,3120,8,40
user25,Asia/Seoul,2020-09-17,1600272720,1600296120,1600303509,1980,5880,8940,1,1980,6480,0,59,49,70,14,9,22,6,6780,10,54
user25,Asia/Seoul,2020-09-18,1600363500,1600383360,1600390750,1740,6780,5100,3,1680,5820,0,54,45,66,14,10,23,-1,2340,1,35
user25,Asia/Seoul,2020-09-20,1600536600,1600565700,1600570274,240,15300,4560,2,180,8760,0,54,47,66,14,9,22,8,1380,3,88
user25,Asia/Seoul,2020-09-21,1600628700,1600641540,1600687714,1320,3120,5700,0,1320,2700,0,59,52,66,15,11,21,-1,660,3,20
user25,Asia/Seoul,2020-09-22,1600703040,1600717560,1600778208,780,4980,6120,0,780,2640,0,55,47,65,14,12,25,-1,3120,6,23
user25,Asia/Seoul,2020-09-23,1600797720,1600822860,1600822937,1680,6120,7140,1,1140,10080,0,53,44,69,14,11,23,7,780,2,72
user25,Asia/Seoul,2020-09-23,1600840440,1600843260,1600850652,600,2220,0,0,600,0,0,59,55,65,15,12,18,-1,0,0,20
user25,Asia/Seoul,2020-09-24,1600884420,1600901100,1600977980,960,6960,3960,2,960,4500,0,56,46,70,14,10,20,-1,660,2,28
user25,Asia/Seoul,2020-09-26,1601100960,1601113920,1601121315,1380,5820,3180,0,780,2580,600,65,55,79,15,12,20,-1,1140,3,20
user25,Asia/Seoul,2020-09-27,1601151780,1601160600,1601167333,540,2220,3180,0,540,2880,0,57,52,68,15,11,22,-1,0,0,20
user09,Asia/Seoul,2020-08-31,1598801880,1598828400,1598828557,3000,11400,5880,1,2040,6240,0,64,53,84,17,10,24,15,1200,2,74
user09,Asia/Seoul,2020-09-01,1598891100,1598917200,1598917341,1440,13140,6960,5,960,3780,0,61,49,78,16,10,25,16,3960,4,77
user09,Asia/Seoul,2020-09-02,1598977740,1599006420,1599006496,5760,13500,6780,3,2280,2460,2820,59,49,75,17,11,21,26,1860,6,57
user09,Asia/Seoul,2020-09-03,1599062820,1599087600,1599087722,3420,7800,4680,8,960,2220,0,59,52,71,16,11,20,-1,2280,2,20
user09,Asia/Seoul,2020-09-04,1599146760,1599171300,1599171734,5340,11160,2640,7,600,3120,0,57,49,74,17,11,23,-1,2100,4,20
user09,Asia/Seoul,2020-09-05,1599232800,1599253260,1599253380,3780,8880,5220,2,2700,2520,0,61,51,84,16,9,24,-1,780,3,23
user09,Asia/Seoul,2020-09-06,1599313920,1599337140,1599338952,4980,2400,9600,4,1200,3720,0,69,58,79,19,14,23,-1,1380,3,25
user09,Asia/Seoul,2020-09-07,1599408720,1599436800,1599437174,5100,13320,5280,3,2760,3360,0,68,56,86,16,12,24,21,3120,5,45
user09,Asia/Seoul,2020-09-08,1599495720,1599521520,1599532694,5520,13380,3780,3,3840,3060,0,61,54,75,16,11,19,17,660,4,34
user09,Asia/Seoul,2020-09-09,1599586740,1599609300,1599609374,2940,7320,5640,3,1140,4200,0,68,57,82,16,10,20,-1,1740,4,28
user09,Asia/Seoul,2020-09-10,1599669480,1599694740,1599694811,4440,12240,4920,4,2580,1260,0,60,50,74,16,11,21,15,1200,2,20
user09,Asia/Seoul,2020-09-11,1599757320,1599781980,1599783733,3780,13860,3000,2,3240,3780,0,59,51,75,16,10,22,20,1920,7,40
user09,Asia/Seoul,2020-09-12,1599837840,1599854820,1599858136,3300,5280,7260,2,2640,1080,0,62,54,74,18,15,21,-1,0,0,20
user09,Asia/Seoul,2020-09-13,1599928380,1599944460,1599991334,3420,6720,3960,1,3420,1860,0,66,56,77,17,10,20,-1,1440,3,20
user09,Asia/Seoul,2020-09-14,1600017720,1600041840,1600049233,3600,14040,3600,1,2220,2760,1380,65,38,82,18,11,22,20,480,2,33
user09,Asia/Seoul,2020-09-15,1600105740,1600126800,1600129516,1440,8700,6600,3,1440,3480,0,64,53,78,17,9,22,16,180,1,42
user09,Asia/Seoul,2020-09-16,1600188840,1600215900,1600216130,5280,12060,6240,4,3660,2280,0,62,44,81,17,11,21,13,180,1,39
user09,Asia/Seoul,2020-09-17,1600275540,1600297200,1600297819,2580,10860,4020,3,1800,2580,0,66,56,79,17,12,25,-1,1320,3,21
user09,Asia/Seoul,2020-09-18,1600361520,1600381260,1600381392,3840,7020,5160,1,3300,3600,0,62,55,75,18,11,22,-1,840,4,23
user09,Asia/Seoul,2020-09-20,1600535880,1600556880,1600556992,2760,4920,8100,1,1980,4800,0,70,58,82,17,11,22,-1,540,2,32
user09,Asia/Seoul,2020-09-21,1600616040,1600631100,1600631291,60,7380,4080,0,60,3540,0,68,52,79,16,11,25,-1,1080,4,25
user09,Asia/Seoul,2020-09-23,1600789020,1600822140,1600829531,5160,17580,3540,5,840,5820,0,59,49,78,14,9,22,15,1140,2,67
user09,Asia/Seoul,2020-09-24,1600882380,1600898640,1600902134,2760,3660,7020,3,1560,1320,0,64,54,81,17,11,21,-1,2580,3,20
user09,Asia/Seoul,2020-09-25,1600963380,1600990020,1600997473,780,9960,7620,9,480,6660,0,67,42,84,16,10,21,15,960,3,74
user09,Asia/Seoul,2020-09-26,1601054760,1601064720,1601064791,2940,5520,1380,1,2820,0,0,71,59,82,19,11,24,-1,180,1,20
user09,Asia/Seoul,2020-09-27,1601136180,1601154060,1601154135,1500,5160,6180,9,660,2820,0,68,51,78,18,11,22,-1,1620,5,20
user30,Asia/Seoul,2020-08-31,1598800920,1598827260,1598827402,4860,11880,3660,1,4500,5940,0,61,48,75,14,10,21,21,7980,12,56
user30,Asia/Seoul,2020-09-01,1598891580,1598914200,1598914327,1440,13260,3060,2,660,4740,0,62,52,75,15,10,23,28,5760,12,56
user30,Asia/Seoul,2020-09-02,1598975820,1599000600,1599000728,1980,9480,4740,0,1980,8580,0,60,51,83,15,10,26,31,9900,16,71
user30,Asia/Seoul,2020-09-03,1599060480,1599087000,1599087129,3900,10920,4620,1,3540,7080,0,60,47,75,15,10,25,30,9540,17,73
user30,Asia/Seoul,2020-09-04,1599151920,1599173700,1599173782,2700,7500,4200,1,2700,7140,0,61,52,71,15,10,23,23,8100,11,50
user30,Asia/Seoul,2020-09-05,1599237240,1599262740,1599270132,1860,11400,3960,4,540,8160,0,62,51,81,15,9,23,24,12540,13,80
user30,Asia/Seoul,2020-09-06,1599321420,1599354900,1599354970,7260,13380,4260,3,6840,8100,0,61,49,76,14,8,22,26,8820,13,78
user30,Asia/Seoul,2020-09-07,1599407580,1599432120,1599432312,7080,7800,4140,2,4680,5520,0,59,50,72,14,8,23,-1,7980,16,28
user30,Asia/Seoul,2020-09-08,1599493200,1599519000,1599519133,3240,10500,3300,0,3240,8760,0,65,53,89,14,9,21,34,8160,17,63
user30,Asia/Seoul,2020-09-09,1599580140,1599605880,1599606020,1320,8340,4020,0,1320,12060,0,60,48,77,15,9,25,24,10800,15,78
user30,Asia/Seoul,2020-09-10,1599669780,1599692400,1599692474,1860,8040,4440,2,1860,7980,0,61,49,77,14,9,23,27,7980,12,50
user30,Asia/Seoul,2020-09-11,1599753360,1599778200,1599778331,2220,9960,3780,0,2220,8880,0,58,49,72,14,10,21,25,11880,12,64
user30,Asia/Seoul,2020-09-12,1599841260,1599871680,1599879072,840,12480,5220,1,720,11700,0,62,51,75,14,9,22,29,13920,21,91
user30,Asia/Seoul,2020-09-13,1599933420,1599959760,1599967151,7860,6540,3660,0,7860,8280,0,57,47,77,14,10,24,23,8640,12,39
user30,Asia/Seoul,2020-09-14,1600009740,1600037340,1600037479,7020,9180,4320,0,7020,7080,0,64,54,82,13,9,22,24,10380,17,50
user30,Asia/Seoul,2020-09-15,1600105500,1600123800,1600123920,2460,7620,3300,0,2460,4920,0,67,59,79,15,11,20,-1,5820,13,24
user30,Asia/Seoul,2020-09-16,1600187880,1600210500,1600210630,1140,10440,4380,0,1140,6660,0,62,50,84,15,11,24,17,7980,17,61
user30,Asia/Seoul,2020-09-17,1600273320,1600296720,1600296793,1980,10200,2580,0,1980,8640,0,60,47,75,15,10,22,26,12240,13,55
user30,Asia/Seoul,2020-09-18,1600358820,1600385160,1600385234,2580,12780,600,2,1920,10260,0,61,50,77,14,9,22,29,10140,19,66
user30,Asia/Seoul,2020-09-19,1600445640,1600474800,1600474870,5280,9900,2820,2,5280,10860,0,60,50,74,15,10,24,29,8460,17,69
user30,Asia/Seoul,2020-09-20,1600535280,1600563480,1600563620,5160,11460,3540,0,5160,8040,0,60,51,75,15,9,24,16,10200,15,66
user30,Asia/Seoul,2020-09-21,1600615380,1600641120,1600641195,2880,12660,2400,3,1800,7620,0,62,51,77,14,10,24,18,4080,12,57
user30,Asia/Seoul,2020-09-22,1600702320,1600728060,1600728134,3780,11340,4200,2,2520,6420,0,63,51,82,14,9,23,20,7020,14,56
user30,Asia/Seoul,2020-09-23,1600789560,1600814400,1600814550,1260,10200,3240,0,1260,10140,0,63,51,76,14,10,21,29,8940,16,74
user30,Asia/Seoul,2020-09-24,1600875720,1600896300,1600896726,1320,7500,5100,4,600,6300,0,64,52,84,15,10,21,24,8700,13,45
user30,Asia/Seoul,2020-09-24,1600875720,1600900800,1600900872,1860,10140,5100,5,600,6300,0,63,52,84,14,10,21,22,10200,15,56
user30,Asia/Seoul,2020-09-25,1600965120,1600987200,1600987323,420,8820,4320,7,240,7680,0,62,52,79,15,9,23,17,8940,12,56
user30,Asia/Seoul,2020-09-26,1601058000,1601079120,1601086511,2640,8940,1500,9,600,6960,0,62,52,79,15,11,25,-1,4980,13,32
user07,Asia/Seoul,2020-09-01,1598903400,1598926440,1598926512,1380,9600,6720,3,1080,4620,0,75,66,85,21,10,28,19,1440,3,62
user07,Asia/Seoul,2020-09-02,1598981460,1599016740,1599024133,2460,18480,8160,3,1200,6060,0,70,59,84,20,9,25,19,960,1,96
user07,Asia/Seoul,2020-09-03,1599070620,1599086160,1599093602,1920,9660,2940,0,1920,1020,0,75,67,86,21,10,25,-1,0,0,20
user07,Asia/Seoul,2020-09-04,1599156720,1599192600,1599200001,1260,14160,10020,1,720,10440,0,76,62,89,20,9,28,16,6840,5,95
user07,Asia/Seoul,2020-09-05,1599242160,1599259560,1599266992,2400,8280,1800,4,780,1920,0,73,65,85,19,16,25,-1,180,1,20
user07,Asia/Seoul,2020-09-05,1599293340,1599303960,1599311351,660,2760,5640,0,660,1560,0,69,60,79,20,15,25,-1,0,0,20
user07,Asia/Seoul,2020-09-06,1599320520,1599345420,1599352812,4320,10200,6840,1,3480,3360,0,70,58,91,20,11,26,16,180,1,47
user07,Asia/Seoul,2020-09-07,1599435120,1599450840,1599458233,2820,7380,3720,0,2160,1800,660,76,70,87,19,10,25,-1,660,2,20
user07,Asia/Seoul,2020-09-08,1599512820,1599532440,1599532573,4080,7140,6180,0,2820,2220,1260,64,55,72,18,14,22,-1,120,1,20
user07,Asia/Seoul,2020-09-09,1599589080,1599618660,1599618845,8580,11100,6540,1,2580,2640,3480,64,55,84,18,13,25,17,0,0,36
user07,Asia/Seoul,2020-09-10,1599673560,1599680700,1599688092,2400,1380,3360,0,2400,0,0,67,63,70,20,12,22,-1,0,0,20
user07,Asia/Seoul,2020-09-11,1599757560,1599792780,1599793150,3060,12900,6240,2,1500,6240,0,75,56,92,20,14,28,20,1740,2,73
user07,Asia/Seoul,2020-09-12,1599860640,1599879480,1599879555,720,5640,6060,0,720,6420,0,75,66,89,20,12,23,13,2520,2,43
user07,Asia/Seoul,2020-09-13,1599939480,1599968100,1599975494,3420,6960,10740,1,840,7260,0,70,60,79,18,14,22,17,7740,6,85
user07,Asia/Seoul,2020-09-14,1600030140,1600054260,1600061653,720,4320,12840,0,720,6240,0,76,61,86,20,11,24,15,3960,6,82
user07,Asia/Seoul,2020-09-15,1600136040,1600144620,1600152017,3360,5220,0,0,2400,0,960,68,62,76,18,12,22,-1,0,0,20
user07,Asia/Seoul,2020-09-16,1600201380,1600224660,1600224790,1380,6420,11280,2,1080,3960,0,79,72,89,21,12,25,16,4500,4,70
user07,Asia/Seoul,2020-09-17,1600276200,1600285080,1600292471,2400,2100,4380,0,2400,0,0,68,60,74,20,15,22,-1,0,0,20
user07,Asia/Seoul,2020-09-17,1600320540,1600332060,1600339451,4560,3540,2700,0,4560,720,0,59,53,68,17,13,20,-1,0,0,20
user07,Asia/Seoul,2020-09-18,1600344000,1600388640,1600392383,2280,18000,12240,0,2280,12120,0,64,50,84,18,13,25,23,1920,5,89
user07,Asia/Seoul,2020-09-19,1600496340,1600504500,1600522152,3120,960,0,1,900,0,0,83,74,88,19,15,22,-1,0,0,20
user07,Asia/Seoul,2020-09-20,1600535160,1600554840,1600562233,3420,8400,1380,1,3300,1260,60,72,45,89,19,14,23,-1,1020,1,20
user07,Asia/Seoul,2020-09-21,1600628160,1600641300,1600648693,960,7080,3900,1,900,1020,0,70,59,81,19,10,22,-1,360,1,20
user07,Asia/Seoul,2020-09-21,1600651680,1600662540,1600669933,2700,6060,1320,1,1140,780,660,68,62,79,18,11,26,-1,300,1,20
user07,Asia/Seoul,2020-09-22,1600721580,1600735500,1600735811,1500,5280,5880,0,1500,1260,0,77,56,88,20,14,24,-1,780,3,20
user07,Asia/Seoul,2020-09-23,1600805280,1600824960,1600825810,1440,5460,9180,0,1440,3600,0,76,68,89,18,13,24,16,1500,2,40
user07,Asia/Seoul,2020-09-24,1600879620,1600889820,1600889894,1560,1200,6660,0,1560,780,0,67,61,77,19,14,21,-1,300,1,20
user07,Asia/Seoul,2020-09-24,1600936380,1600943760,1600951152,2040,2520,2820,0,1020,0,1020,64,59,68,17,15,20,-1,0,0,20
user07,Asia/Seoul,2020-09-25,1600959420,1600989360,1600989545,1680,14400,10500,1,1260,3360,0,72,59,88,19,13,27,17,2040,6,88
user07,Asia/Seoul,2020-09-26,1601060340,1601073660,1601081051,1620,3120,6840,0,1620,1740,0,82,73,91,20,13,22,-1,1500,5,20
user07,Asia/Seoul,2020-09-27,1601142600,1601159940,1601167332,2640,6960,5460,0,2640,2280,0,71,59,86,18,12,28,-1,1620,2,20
user27,Asia/Seoul,2020-09-04,1599168960,1599186060,1599186201,1020,9480,2880,0,1020,3720,0,60,53,81,14,9,25,-1,0,0,30
user27,Asia/Seoul,2020-09-05,1599245160,1599263640,1599271031,540,8520,3480,0,540,5940,0,60,42,77,14,11,19,-1,0,0,47
user27,Asia/Seoul,2020-09-05,1599300240,1599312840,1599320231,6960,2040,3600,0,6960,0,0,64,57,73,14,9,16,-1,240,1,20
user27,Asia/Seoul,2020-09-06,1599338640,1599353280,1599360671,840,6360,3540,2,780,3720,0,60,51,71,14,9,19,-1,0,0,23
user27,Asia/Seoul,2020-09-07,1599394560,1599413940,1599421329,6900,3900,7440,0,6900,1140,0,62,55,76,14,10,18,-1,0,0,20
user27,Asia/Seoul,2020-09-07,1599427440,1599443220,1599447311,780,7080,3720,0,780,4200,0,58,47,72,14,10,18,-1,0,0,25
user27,Asia/Seoul,2020-09-08,1599502620,1599532140,1599532211,3180,13800,3780,4,1380,8220,1380,58,49,68,14,9,20,9,0,0,75
user27,Asia/Seoul,2020-09-09,1599570780,1599585360,1599592751,2220,5760,4980,0,2220,1620,0,58,53,82,14,11,16,-1,0,0,20
user27,Asia/Seoul,2020-09-09,1599608220,1599616020,1599616155,3180,3720,900,0,3180,0,0,61,56,67,13,10,15,-1,0,0,20
user27,Asia/Seoul,2020-09-09,1599647160,1599657240,1599664872,4500,3240,2220,1,4500,0,0,60,54,64,14,11,17,-1,0,0,20
user27,Asia/Seoul,2020-09-10,1599681900,1599699180,1599706571,4920,7500,3780,0,4920,1080,0,63,55,81,13,10,18,-1,0,0,20
user27,Asia/Seoul,2020-09-11,1599737280,1599757920,1599765309,1860,10800,4980,0,1860,3000,0,60,51,78,13,10,17,4,900,1,35
user27,Asia/Seoul,2020-09-11,1599768780,1599785040,1599791472,2340,7020,1500,2,360,5280,0,59,52,68,14,10,20,-1,0,0,20
user27,Asia/Seoul,2020-09-12,1599825300,1599836400,1599843790,1020,5340,2160,1,960,2340,0,64,55,76,14,9,18,-1,0,0,20
user27,Asia/Seoul,2020-09-12,1599857100,1599876600,1599876672,6240,4740,3720,1,1620,4260,2820,58,49,70,14,10,28,-1,0,0,20
user27,Asia/Seoul,2020-09-13,1599931620,1599938040,1599945430,780,2760,1440,0,780,1440,0,61,57,70,14,11,19,-1,0,0,20
user27,Asia/Seoul,2020-09-13,1599946020,1599951780,1599968256,720,2280,780,0,720,1980,0,58,51,65,13,10,15,-1,0,0,20
user27,Asia/Seoul,2020-09-14,1599999780,1600009920,1600017311,1080,2700,5100,1,1080,1140,0,59,49,66,14,11,17,-1,0,0,20
user27,Asia/Seoul,2020-09-14,1600019160,1600040400,1600040589,600,10860,4020,1,540,5640,0,59,50,72,14,10,26,5,0,0,55
user27,Asia/Seoul,2020-09-15,1600102740,1600138620,1600138766,3840,18900,6540,0,2880,6600,960,63,55,81,14,10,22,6,0,0,78
